# file=results_ninapro_full_LDA_random_20251227_124222.csv
# features=full | window_size=40 | overlap=0.5 | train_ratio=0.7 | select_k=200 | name=selectk_200 | timestamp=2025-12-27T12:42:22.536574
# added=2025-12-27T17:55:55.061675


split,model,accuracy,f1,model_path
random,LDA,0.29720849084036055,0.29041276337080824,./results_ninapro_experiments/models/ninapro_full_random_LDA_20251227_124222.joblib
