# file=results_ninapro_full_LDA_random_20251227_124201.csv
# features=full | window_size=40 | overlap=0.5 | train_ratio=0.5 | name=trainratio_0.5 | timestamp=2025-12-27T12:42:02.058426
# added=2025-12-27T17:55:55.043190


split,model,accuracy,f1,model_path
random,LDA,0.30469676879056456,0.29831957110807816,./results_ninapro_experiments/models/ninapro_full_random_LDA_20251227_124201.joblib
