# file=results_ninapro_full_LDA_random_20251227_122738.csv
# features=full | window_size=60 | overlap=0.5 | train_ratio=0.7 | name=window_60 | timestamp=2025-12-27T12:27:38.425433
# added=2025-12-27T17:55:55.043546


split,model,accuracy,f1,model_path
random,LDA,0.3419728345580049,0.33701662019901146,./results_ninapro_experiments/models/ninapro_full_random_LDA_20251227_122738.joblib
