# file=results_ninapro_full_LDA_random_20251227_124214.csv
# features=full | window_size=40 | overlap=0.5 | train_ratio=0.7 | pca=0.99 | name=pca_0.99 | timestamp=2025-12-27T12:42:13.713118
# added=2025-12-27T17:55:55.042920


split,model,accuracy,f1,model_path
random,LDA,0.2255306775225356,0.21093579342875837,./results_ninapro_experiments/models/ninapro_full_random_LDA_20251227_124214.joblib
