# dataset=grabmyo
# features=basic
# window_size=128
# overlap=0.75
# split=random
# train_ratio=0.7
# models=LDA
# pca=None
# select_k=None
# cache_key=grabmyo_ws128_ov0.75_basic_42f09884
# sessions=[1]
# participants=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
# channels=all
# created=2025-12-27T19:04:41.656354
split,model,accuracy,f1,model_path
random,LDA,0.5593495629641452,0.5601182334467922,./results_grabmyo_lda_sweep/models/grabmyo_basic_random_LDA_20251227_190441.joblib
