# dataset=grabmyo
# features=full
# window_size=128
# overlap=0.0
# split=random
# train_ratio=0.7
# models=LDA
# pca=None
# select_k=None
# cache_key=grabmyo_ws128_ov0.0_full_f17d7e46
# sessions=[1]
# participants=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
# channels=all
# created=2025-12-27T18:48:19.752214
split,model,accuracy,f1,model_path
random,LDA,0.609910345597262,0.6111757899053789,./results_grabmyo_lda_sweep/models/grabmyo_full_random_LDA_20251227_184819.joblib
