# file=results_ninapro_full_LDA_random_20251227_122819.csv
# features=full | window_size=80 | overlap=0.5 | train_ratio=0.7 | name=window_80 | timestamp=2025-12-27T12:28:19.521337
# added=2025-12-27T17:55:55.044735


split,model,accuracy,f1,model_path
random,LDA,0.36457322987390883,0.36164551072746154,./results_ninapro_experiments/models/ninapro_full_random_LDA_20251227_122819.joblib
