# file=results_ninapro_full_LDA_random_20251227_124220.csv
# features=full | window_size=40 | overlap=0.5 | train_ratio=0.7 | select_k=125 | name=selectk_125 | timestamp=2025-12-27T12:42:19.301964
# added=2025-12-27T17:55:55.063632


split,model,accuracy,f1,model_path
random,LDA,0.2895318406513521,0.2819954667063168,./results_ninapro_experiments/models/ninapro_full_random_LDA_20251227_124220.joblib
